step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,bottom0_stopped,bottom0_accumulated_waiting_time,bottom0_average_speed,bottom1_stopped,bottom1_accumulated_waiting_time,bottom1_average_speed,left0_stopped,left0_accumulated_waiting_time,left0_average_speed,left1_stopped,left1_accumulated_waiting_time,left1_average_speed,right0_stopped,right0_accumulated_waiting_time,right0_average_speed,right1_stopped,right1_accumulated_waiting_time,right1_average_speed,top0_stopped,top0_accumulated_waiting_time,top0_average_speed,top1_stopped,top1_accumulated_waiting_time,top1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1245.0,271,198470.0,716.4981949458484,0.2139917528102453,73,40295.0,0.004565643110797857,63,53571.0,0.00532249569281783,69,43078.0,0.025733521945300323,66,52709.0,0.014521670689169448,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,271,189653.0
1250.0,273,199831.0,721.4115523465704,0.14571015541948354,74,40548.0,3.504059525816764e-06,64,53794.0,0.014398517414943782,69,43319.0,0.008318610635602363,66,52979.0,0.014448222337891257,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,273,190640.0
1255.0,274,201197.0,723.7302158273382,0.14975385894919238,75,40799.0,0.0037343676302418138,64,54015.0,0.014467211812560847,69,43557.0,0.0,66,53249.0,0.028143679482742892,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,274,191620.0
1260.0,275,202571.0,726.0609318996416,0.15481594703537968,76,41058.0,0.011706993587622396,64,54235.0,0.01529489796748751,69,43792.0,0.0,66,53519.0,0.014703131185613153,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,275,192604.0
1265.0,275,203946.0,725.7864768683274,0.2749163054534453,76,41318.0,0.036452628675678216,64,54450.0,0.0,69,44027.0,0.013445571418806455,66,53784.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,275,193579.0
1270.0,275,205321.0,730.6797153024911,0.1772421788367112,76,41578.0,0.01903357755462563,64,54665.0,0.0,69,44261.0,0.027923546239832585,66,54049.0,0.0,0,0.0,0.2156766592088749,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,275,194553.0
1275.0,277,206702.0,730.3957597173145,0.2340107806886584,77,41839.0,0.018579187192799232,64,54875.0,0.0,70,44492.0,0.033234981949315755,66,54314.0,0.0,0,0.0,0.8718417414591858,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,277,195520.0
1280.0,278,208089.0,735.2968197879859,0.16955553722235128,78,42101.0,0.00014691842039683933,64,55074.0,0.014687365893440819,70,44722.0,0.020535542793491797,66,54579.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,278,196476.0
1285.0,280,209484.0,737.6197183098592,0.17484405288675134,79,42370.0,7.169290012701552e-07,64,55269.0,0.01458104515956224,70,44947.0,0.0,66,54841.0,0.01468801915917276,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,279,197427.0
1290.0,281,210886.0,739.9508771929825,0.18124181023139388,80,42642.0,0.01165086670622192,64,55462.0,0.014103325892272454,70,45172.0,0.0,66,55099.0,0.027801711703802672,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,280,198375.0
1295.0,281,212291.0,739.6898954703832,0.1833018921737338,80,42917.0,0.01610373882020247,64,55649.0,0.0,70,45392.0,0.0,66,55351.0,0.027023640336523224,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,280,199309.0
1300.0,283,213700.0,742.0138888888889,0.22834541643893727,81,43191.0,1.0868824712572698e-05,64,55832.0,0.0,70,45610.0,0.0,66,55601.0,0.01474244700223809,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9907736342558446,0,0.0,1.0,0,0.0,0.9681552035516736,0,0.0,1.0,0,0.0,1.0,281,200234.0
1305.0,282,215109.0,746.90625,0.2183631868233404,81,43463.0,0.0,64,56014.0,0.04039267039197183,70,45816.0,0.0272363863648856,66,55851.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,281,201144.0
1310.0,282,216519.0,751.8020833333334,0.23220382438501475,81,43733.0,0.0,64,56194.0,0.0257933886381896,70,46026.0,0.03557971379690625,66,56096.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,281,202049.0
1315.0,282,217929.0,748.8969072164948,0.37568321813301614,81,44003.0,0.030945855227174184,64,56372.0,0.01514259062435182,70,46231.0,0.04981981093465138,66,56341.0,0.014745156510390503,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,281,202947.0
1320.0,282,219339.0,751.1609589041096,0.3413693533375704,81,44273.0,0.03066780875326656,64,56547.0,0.0,70,46436.0,0.039008129524659395,66,56586.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8460088506097846,0,0.0,0.7784957971174872,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,281,203842.0
1325.0,285,220756.0,750.8707482993198,0.2847297046698467,82,44540.0,0.010291933954002365,64,56722.0,0.014569236141548248,72,46647.0,0.013369340526941343,66,56830.0,0.004073204042390585,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9920576178880431,0,0.0,0.9712878736724896,0,0.0,0.9101641584669502,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,284,204739.0
1330.0,288,222192.0,760.931506849315,0.13619561626995116,83,44814.0,0.011117830384256013,64,56897.0,0.0148766358735594,73,46867.0,0.009216725221679939,67,57071.0,1.054793558483041e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,287,205649.0
1335.0,290,223639.0,763.2730375426621,0.11680044278650674,83,45084.0,0.0042475433900125105,64,57069.0,0.01445577197604595,75,47094.0,8.38191370506482e-06,67,57309.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,289,206556.0
1340.0,291,225092.0,768.2320819112628,0.09876051117439237,84,45357.0,0.022368281562707128,64,57239.0,0.0,75,47324.0,0.0,67,57544.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,290,207464.0
1345.0,291,226547.0,767.9559322033898,0.14395176955399006,84,45632.0,0.011846485966591271,64,57409.0,0.029984499882199294,75,47554.0,0.0,67,57772.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,290,208367.0
1350.0,292,228006.0,770.2905405405405,0.1491789612682573,85,45911.0,0.008972204959854208,64,57570.0,0.02185688264517196,75,47784.0,1.0739490195787085e-07,67,57996.0,0.01434838264048239,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,291,209261.0
1355.0,292,229466.0,770.0201342281879,0.18691938350985646,85,46191.0,0.0,64,57730.0,0.014619989912206961,75,48014.0,0.0,67,58220.0,0.014662877428260978,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4780754170259201,0,0.0,1.0,291,210155.0
1360.0,292,230926.0,772.3277591973244,0.2885126305019999,85,46471.0,0.0,64,57890.0,0.029394741753703532,75,48239.0,0.012540406580876613,67,58428.0,0.007817704937837932,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9480392372547822,0,0.0,0.6997843065049165,291,211028.0
1365.0,292,232386.0,777.2107023411371,0.2905825198771212,85,46751.0,0.02171563108414041,64,58050.0,0.015321190365849743,75,48464.0,0.0,67,58632.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7647666916050341,0,0.0,1.0,0,0.0,0.9562853207057691,291,211897.0
1370.0,292,233846.0,782.0936454849499,0.25615823237956714,85,47031.0,0.021534813203393035,64,58208.0,0.0,75,48686.0,0.0,67,58832.0,0.014054075988940963,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9674854894792009,0,0.0,1.0,0,0.0,1.0,291,212757.0
1375.0,294,235311.0,789.6342281879195,0.1490752998580846,87,47316.0,0.007913918459512854,64,58361.0,0.0,75,48906.0,0.006907252230427099,67,59023.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,293,213606.0
1380.0,294,236781.0,794.5671140939597,0.14807555600524822,87,47606.0,0.0,64,58503.0,0.0,75,49126.0,0.03107145097112438,67,59213.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,293,214448.0
1385.0,295,238253.0,796.8327759197324,0.1793749127666217,87,47894.0,0.010981480830727062,64,58638.0,0.0,76,49348.0,0.012546214200041155,67,59400.0,0.027764721695064252,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,294,215280.0
1390.0,295,239728.0,796.4385382059801,0.17001456722565927,87,48179.0,0.011603305551928341,64,58773.0,0.01468068401382303,76,49573.0,0.0007992951565897761,67,59580.0,0.014545466516196835,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6392672618317297,0,0.0,1.0,0,0.0,1.0,294,216105.0
1395.0,296,241207.0,798.6986754966888,0.2611562592811025,87,48464.0,0.010795385011735515,64,58908.0,0.029567573259325963,77,49802.0,1.8929775592091655e-07,67,59755.0,0.013567043620702948,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9964437316936049,0,0.0,1.0,0,0.0,1.0,295,216929.0
1400.0,296,242687.0,803.5993377483444,0.21469234181669128,87,48749.0,0.020062580160442656,64,59043.0,0.028544300494135935,77,50032.0,0.0,67,59927.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,295,217751.0
1405.0,298,244172.0,805.8481848184819,0.20351132968435112,89,49039.0,0.020969168424121033,64,59178.0,0.01521987708254864,77,50258.0,0.007494724958698397,67,60097.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,297,218572.0
1410.0,299,245663.0,810.7689768976898,0.13509912832224205,90,49335.0,2.6186218709088186e-05,64,59313.0,0.014196956259891052,77,50483.0,0.006481256211981055,67,60267.0,0.01372090141320244,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5791600105652535,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,298,219398.0
1415.0,300,247162.0,810.3672131147541,0.17148920837098125,90,49635.0,0.0,64,59438.0,0.015092379432989429,78,50712.0,0.020172774151636815,67,60437.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9724887802413509,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,299,220222.0
1420.0,300,248662.0,815.2852459016393,0.15925572860277598,90,49935.0,0.0,64,59563.0,0.010388185171381566,78,50942.0,0.021583092760774386,67,60607.0,0.013827312265219618,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,299,221047.0
1425.0,302,250167.0,817.5392156862745,0.15483521170884623,90,50235.0,0.0,64,59683.0,0.0,80,51177.0,0.011698774530960424,67,60773.0,0.02701346934549636,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7866008913882203,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,301,221868.0
1430.0,302,251677.0,819.7947882736156,0.16931709200391667,90,50535.0,0.0,64,59803.0,0.0,80,51417.0,0.013856005003485541,67,60938.0,0.013022271144888003,0,0.0,1.0,0,0.0,0.9087347984125186,0,0.0,1.0,0,0.0,0.9807986339736007,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,301,222693.0
1435.0,302,253187.0,824.71335504886,0.19280119259106515,90,50835.0,0.0,64,59919.0,0.014347403981671223,80,51657.0,0.02890828410085445,67,61101.0,0.0,0,0.0,1.0,0,0.0,0.9836467097461916,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,301,223512.0
1440.0,303,254699.0,832.3496732026143,0.06265974031494488,90,51135.0,0.0,64,60033.0,0.0,81,51899.0,0.01167412613614103,67,61256.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,302,224323.0
1445.0,304,256219.0,834.5895765472312,0.10487981928572969,90,51435.0,0.005589752369360698,64,60143.0,0.0,82,52149.0,0.011453033628770048,67,61411.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,303,225138.0
1450.0,304,257739.0,839.5407166123779,0.09000163314921991,90,51735.0,0.0037463009097324453,64,60248.0,0.0,82,52399.0,0.011047757487644983,67,61564.0,0.013870537623707505,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,303,225946.0
1455.0,306,259265.0,839.0453074433657,0.0886603644303233,91,52039.0,1.3996720461224646e-06,64,60350.0,0.0,82,52649.0,0.0,68,61713.0,0.017629162341874057,0,0.0,1.0,0,0.0,0.9772919196886934,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,305,226751.0
1460.0,306,260795.0,843.9967637540453,0.06725008191442182,91,52344.0,0.0,64,60445.0,0.0,82,52899.0,0.0,68,61863.0,0.011115458569890019,0,0.0,1.0,0,0.0,0.9553849730563674,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,305,227551.0
1465.0,307,262330.0,846.2258064516129,0.11625542958117975,91,52649.0,0.010057893233451748,64,60540.0,0.015071830700778813,82,53149.0,0.0,69,62009.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,306,228347.0
1470.0,307,263865.0,845.7211538461538,0.19334080941234502,91,52954.0,0.009943461327016248,64,60635.0,0.012588667616603502,82,53399.0,0.0,69,62148.0,0.026057657121854212,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,306,229136.0
1475.0,307,265400.0,850.6410256410256,0.1872178882765553,91,53259.0,0.0,64,60729.0,0.014951911158110839,82,53649.0,0.0,69,62281.0,0.023900259172769816,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,306,229918.0
1480.0,307,266935.0,855.5608974358975,0.1714053547351938,91,53564.0,0.0,64,60819.0,0.027003143811841983,82,53899.0,0.011642302057758408,69,62413.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,306,230695.0
1485.0,308,268470.0,857.7316293929713,0.12633873065948464,91,53869.0,0.0,64,60909.0,0.016970626923679507,83,54147.0,0.022409209001076617,69,62543.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,307,231468.0
1490.0,309,270012.0,862.6581469648562,0.1409734412640887,91,54174.0,0.0,66,61006.0,1.1110353963851405e-06,82,54392.0,0.029554666187300578,69,62673.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7429007916209591,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,308,232245.0
1495.0,310,271558.0,859.3607594936709,0.22809515369923705,91,54479.0,0.0,66,61106.0,0.013696523662099261,83,54637.0,0.011047692148021879,69,62803.0,0.026737473867615557,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9214061417568647,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,309,233025.0
1500.0,310,273108.0,867.0095238095238,0.13525049614561868,91,54784.0,0.0,66,61206.0,0.0,83,54882.0,0.0,69,62933.0,0.01242295586046725,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9094552713715761,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,309,233805.0
1505.0,310,274658.0,869.1708860759494,0.15380428676216581,91,55089.0,0.0023096435117616813,66,61305.0,0.019114314149301183,83,55127.0,0.0,69,63057.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9797438609550063,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3454278794361478,309,234578.0
1510.0,311,276212.0,876.8634920634921,0.15032886532257944,91,55394.0,0.006962354540729605,67,61404.0,0.014075889876295943,83,55372.0,0.0,69,63177.0,0.01360075853007248,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9547342270042728,310,235347.0
1515.0,312,277768.0,884.6114649681529,0.06922923050869689,92,55700.0,0.00993316737167416,67,61504.0,0.0,83,55617.0,0.0,69,63297.0,0.013164088180217028,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,311,236118.0
1520.0,312,279328.0,889.5796178343949,0.07236150266973625,92,56010.0,0.010049854715404188,67,61604.0,0.0,83,55862.0,0.0,69,63413.0,0.014188154451613188,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,311,236889.0
1525.0,312,280888.0,891.7079365079366,0.07541856921064972,92,56320.0,0.010341371022005741,67,61703.0,0.0,83,56107.0,0.007095471638031221,69,63523.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,311,237653.0
1530.0,313,282450.0,893.8291139240506,0.08772639372906053,92,56625.0,0.010171733855587436,67,61798.0,0.0,84,56354.0,0.004185779493265475,69,63633.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,312,238410.0
1535.0,314,284017.0,895.9526813880126,0.12016715929574841,92,56930.0,0.0,67,61893.0,0.01347803350100007,85,56605.0,0.011464920494478144,69,63743.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,313,239171.0
1540.0,314,285587.0,895.2570532915361,0.20282688492370599,92,57235.0,0.0,67,61988.0,0.01181976317694458,85,56855.0,0.01153266161143609,69,63853.0,0.026254856599999047,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,313,239931.0
1545.0,314,287157.0,900.1786833855799,0.16291616092260544,92,57540.0,0.0,67,62080.0,0.02053836938264705,85,57105.0,0.010898115858688138,69,63963.0,0.01312718570134596,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.37110814599526265,0,0.0,1.0,313,240688.0
1550.0,314,288727.0,899.4610591900312,0.23039659215498798,92,57845.0,0.0,67,62161.0,0.01374185426745219,85,57350.0,0.01037520993378413,69,64073.0,0.02679698008420617,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9377611057843247,0,0.0,1.0,313,241429.0
1555.0,316,290301.0,898.7647058823529,0.2659305793932267,93,58150.0,0.010486013699457978,68,62240.0,0.014397707384359198,85,57595.0,0.0,69,64182.0,0.013358143122235669,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7859867177269602,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,315,242167.0
1560.0,316,291877.0,903.6439628482972,0.2212681709121704,92,58455.0,0.01824642075631849,68,62320.0,0.0,85,57840.0,0.011375996409875865,70,64287.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9175974848864543,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,315,242902.0
1565.0,318,293459.0,908.5417956656347,0.15085346791521698,93,58761.0,0.0016872193138811257,68,62400.0,0.0,85,58085.0,0.022500575228724572,71,64389.0,0.013889170315818366,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7521511942127711,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,317,243635.0
1570.0,319,295053.0,910.6574074074074,0.1827409795581748,94,59075.0,6.277989891684544e-07,68,62473.0,0.01387970027855435,85,58330.0,0.02113607875975601,71,64492.0,0.013298544571349161,0,0.0,1.0,0,0.0,1.0,0,0.0,0.922095121158649,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,318,244370.0
1575.0,319,296648.0,915.5802469135803,0.16690354124694426,94,59390.0,0.0,68,62543.0,0.013681122964562517,85,58575.0,0.021560543864960677,71,64591.0,0.012640889905734257,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6155328848048213,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,318,245099.0
1580.0,319,298243.0,914.8558282208589,0.22846091200491994,94,59705.0,0.011287764210264804,68,62613.0,0.013855308460599765,85,58820.0,0.019828876130830907,71,64681.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9297254082905715,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,318,245819.0
1585.0,319,299838.0,919.7484662576687,0.19696689413252588,94,60020.0,0.026392042798573927,68,62683.0,0.0009528016064977012,85,59065.0,0.020813568547445805,71,64764.0,0.005831621647350927,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,318,246532.0
1590.0,321,301439.0,924.6595092024539,0.17037861732912224,95,60337.0,0.019188708334655188,69,62757.0,2.6457749087337548e-06,85,59310.0,0.010927454834508262,71,64844.0,0.012869812572795097,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,320,247248.0
1595.0,321,303044.0,923.9146341463414,0.2007094106979739,95,60657.0,0.0,69,62832.0,0.0,85,59555.0,0.015191549218259326,71,64922.0,0.025651929170563116,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.944027683622297,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,320,247966.0
1600.0,322,304651.0,928.814024390244,0.15716670479571818,95,60972.0,0.0,69,62907.0,0.0,86,59802.0,0.002214960493409372,71,64997.0,0.012988215483863494,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8137546655873028,0,0.0,1.0,0,0.0,0.6382875040386301,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,321,248678.0
1605.0,323,306263.0,936.5840978593272,0.11544787346135905,95,61287.0,0.0,69,62982.0,0.0,87,60054.0,5.305301744619328e-06,71,65072.0,0.013454772868983686,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.967401110493244,0,0.0,0.9268717377319088,0,0.0,1.0,0,0.0,1.0,322,249395.0
1610.0,324,307883.0,944.4263803680982,0.0616884546095224,95,61602.0,0.009784082495082107,69,63057.0,0.006259421497323894,87,60309.0,0.0,72,65147.0,4.531366904024987e-07,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,323,250115.0
1615.0,325,309504.0,949.398773006135,0.04494013191757904,95,61917.0,0.010324171485796335,70,63133.0,0.0,87,60564.0,0.0,72,65222.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,324,250836.0
1620.0,325,311129.0,951.4648318042813,0.08543410285994366,95,62232.0,0.010045892997892063,70,63213.0,8.444112463832793e-07,87,60819.0,0.010393032293386447,72,65297.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,324,251561.0
1625.0,325,312754.0,956.434250764526,0.08665596683109293,95,62547.0,0.0,70,63293.0,0.0,87,61074.0,0.0,72,65372.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,324,252286.0
